Date,Open,High,Low,Close,Adj Close,Volume
2018-05-14,303.32,304.94,291.62,291.97,291.97,7286800
2018-05-15,285.01,286.96,280.5,284.18,284.18,9519200
2018-05-16,283.83,288.81,281.56,286.48,286.48,5674000
2018-05-17,285.9,289.19,283.97,284.54,284.54,4420600
2018-05-18,284.65,284.65,274.0,276.82,276.82,7251900
2018-05-21,281.33,291.49,281.3,284.49,284.49,9182600
2018-05-22,287.76,288.0,273.42,275.01,275.01,8945800
2018-05-23,277.76,279.91,274.0,279.07,279.07,5985100
2018-05-24,278.4,281.11,274.89,277.85,277.85,4176700
2018-05-25,277.63,279.64,275.61,278.85,278.85,3875100
2018-05-29,278.51,286.5,276.15,283.76,283.76,5666600
2018-05-30,283.29,295.01,281.6,291.72,291.72,7489700
2018-05-31,287.21,290.37,282.93,284.73,284.73,5919700
2018-06-01,285.86,291.95,283.84,291.82,291.82,5424400
2018-06-04,294.34,299.0,293.55,296.74,296.74,4797800
2018-06-05,297.7,297.8,286.74,291.13,291.13,5995200
2018-06-06,300.5,322.17,297.48,319.5,319.5,18767300
2018-06-07,316.15,330.0,313.58,316.09,316.09,14345300
2018-06-08,319.0,324.48,317.15,317.66,317.66,8205200
2018-06-11,322.51,334.66,322.5,332.1,332.1,13183500
2018-06-12,344.7,354.97,338.0,342.77,342.77,22347400
2018-06-13,346.71,347.2,339.8,344.78,344.78,9469800
2018-06-14,347.63,358.75,346.6,357.72,357.72,10981000
2018-06-15,353.84,364.67,351.25,358.17,358.17,10848300
2018-06-18,355.4,373.73,354.5,370.83,370.83,12073200
2018-06-19,365.16,370.0,346.25,352.55,352.55,12761900
2018-06-20,358.04,364.38,352.0,362.22,362.22,8383700
2018-06-21,362.0,366.21,346.27,347.51,347.51,7967100
2018-06-22,351.54,352.25,332.0,333.63,333.63,10266100
2018-06-25,330.12,338.47,327.5,333.01,333.01,6931300
2018-06-26,336.05,343.55,325.8,342.0,342.0,7452500
2018-06-27,345.0,350.79,339.5,344.5,344.5,8333700
2018-06-28,348.66,357.02,346.11,349.93,349.93,8398000
2018-06-29,353.33,353.86,342.41,342.95,342.95,6492400
2018-07-02,360.07,364.78,329.85,335.07,335.07,18759800
2018-07-03,331.75,332.49,309.69,310.86,310.86,12282600
2018-07-05,313.76,314.39,296.22,309.16,309.16,17476400
2018-07-06,304.95,312.07,302.0,308.9,308.9,8865500
2018-07-09,311.99,318.52,308.0,318.51,318.51,7596800
2018-07-10,324.56,327.68,319.2,322.47,322.47,9471500
2018-07-11,315.8,321.94,315.07,318.96,318.96,4884100
2018-07-12,321.43,323.23,312.77,316.71,316.71,5721200
2018-07-13,315.58,319.58,309.25,318.87,318.87,5869800
2018-07-16,311.71,315.16,306.25,310.1,310.1,7818700
2018-07-17,308.81,324.74,308.5,322.69,322.69,6996200
2018-07-18,325.0,325.5,316.25,323.85,323.85,5624200
2018-07-19,316.33,323.54,314.01,320.23,320.23,5915300
2018-07-20,321.23,323.24,311.71,313.58,313.58,5162200
2018-07-23,301.84,305.5,292.86,303.2,303.2,10992900
2018-07-24,304.42,307.72,292.55,297.43,297.43,9590800
2018-07-25,296.74,309.62,294.5,308.74,308.74,7075400
2018-07-26,304.85,310.7,303.64,306.65,306.65,4630500
2018-07-27,307.25,307.69,295.34,297.18,297.18,5703300
2018-07-30,295.9,296.1,286.13,290.17,290.17,6814100
2018-07-31,292.25,298.32,289.07,298.14,298.14,5076900
2018-08-01,297.99,303.0,293.0,300.84,300.84,10129400
2018-08-02,328.44,349.99,323.16,349.54,349.54,23215000
2018-08-03,347.81,355.0,342.53,348.17,348.17,13656500
2018-08-06,345.46,354.98,341.82,341.99,341.99,8564300
2018-08-07,343.84,387.46,339.15,379.57,379.57,30875800
2018-08-08,369.09,382.64,367.12,370.34,370.34,24571200
2018-08-09,365.55,367.01,345.73,352.45,352.45,17183800
2018-08-10,354.0,360.0,346.0,355.49,355.49,11552000
2018-08-13,361.13,363.19,349.02,356.41,356.41,10463900
2018-08-14,358.45,359.2,347.1,347.64,347.64,6986400
2018-08-15,341.91,344.49,332.14,338.69,338.69,9101300
2018-08-16,339.91,342.28,333.82,335.45,335.45,6064000
2018-08-17,323.5,326.77,303.53,305.5,305.5,18958600
2018-08-20,291.7,308.5,288.2,308.44,308.44,17402300
2018-08-21,310.61,324.79,309.0,321.9,321.9,13172200
2018-08-22,320.87,323.88,314.67,321.64,321.64,5946000
2018-08-23,319.14,327.32,318.1,320.1,320.1,5147300
2018-08-24,320.7,323.85,319.4,322.82,322.82,3602600
2018-08-27,318.0,322.44,308.81,319.27,319.27,13079300
2018-08-28,318.41,318.88,311.19,311.86,311.86,7649100
2018-08-29,310.27,311.85,303.69,305.01,305.01,7447400
2018-08-30,302.26,304.6,297.72,303.15,303.15,7216700
2018-08-31,302.0,305.31,298.6,301.66,301.66,5375100
2018-09-04,296.94,298.19,288.0,288.95,288.95,8350500
2018-09-05,285.05,286.78,277.18,280.74,280.74,7720800
2018-09-06,284.8,291.17,278.88,280.95,280.95,7480800
2018-09-07,260.1,268.35,252.25,263.24,263.24,22491900
2018-09-10,273.26,286.03,271.0,285.5,285.5,14283500
2018-09-11,279.47,282.0,273.55,279.44,279.44,9170000
2018-09-12,281.44,292.5,278.65,290.54,290.54,10015400
2018-09-13,288.02,295.0,285.18,289.46,289.46,6340300
2018-09-14,288.76,297.33,286.52,295.2,295.2,6765600
2018-09-17,290.04,300.87,288.13,294.84,294.84,6887600
2018-09-18,296.69,302.64,275.5,284.96,284.96,16547500
2018-09-19,280.51,300.0,280.5,299.02,299.02,8294900
2018-09-20,303.56,305.98,293.33,298.33,298.33,7349400
2018-09-21,297.7,300.58,295.37,299.1,299.1,5050500
2018-09-24,298.48,303.0,293.58,299.68,299.68,4843000
2018-09-25,300.0,304.6,296.5,300.99,300.99,4481700
2018-09-26,301.91,313.89,301.11,309.58,309.58,7843200
2018-09-27,312.9,314.96,306.91,307.52,307.52,8509100
2018-09-28,270.26,278.0,260.56,264.77,264.77,33649700
2018-10-01,305.77,311.44,301.05,310.7,310.7,21777600
2018-10-02,313.95,316.84,299.15,301.02,301.02,11743500
2018-10-03,303.33,304.6,291.57,294.8,294.8,7995000
2018-10-04,293.95,294.0,277.67,281.83,281.83,9814200
2018-10-05,274.65,274.88,260.0,261.95,261.95,17944500
2018-10-08,264.52,267.76,249.0,250.56,250.56,13472700
2018-10-09,255.25,266.77,253.3,262.8,262.8,12060600
2018-10-10,264.61,265.51,247.77,256.88,256.88,12815300
2018-10-11,257.53,262.25,249.03,252.23,252.23,8167700
2018-10-12,261.0,261.99,252.01,258.78,258.78,7201400
2018-10-15,259.06,263.28,254.54,259.59,259.59,6200000
2018-10-16,265.7,277.38,262.24,276.59,276.59,9526400
2018-10-17,282.4,282.7,265.8,271.78,271.78,8655500
2018-10-18,269.29,271.0,263.0,263.91,263.91,5421200
2018-10-19,267.39,269.66,253.5,260.0,260.0,9375500
2018-10-22,260.68,261.86,252.59,260.95,260.95,5600300
2018-10-23,263.87,297.93,262.1,294.14,294.14,19027800
2018-10-24,301.05,304.44,285.73,288.5,288.5,20058300
2018-10-25,317.22,321.0,301.01,314.86,314.86,20840700
2018-10-26,308.25,339.9,306.65,330.9,330.9,27425500
2018-10-29,337.47,347.16,326.5,334.85,334.85,14486000
2018-10-30,328.39,337.9,322.26,329.9,329.9,9126700
2018-10-31,332.54,342.0,329.1,337.32,337.32,7624300
2018-11-01,338.26,347.84,334.73,344.28,344.28,8000100
2018-11-02,343.74,349.2,340.91,346.41,346.41,7808000
2018-11-05,340.5,343.96,330.14,341.4,341.4,7831000
2018-11-06,339.07,348.8,336.09,341.06,341.06,6762900
2018-11-07,343.34,351.18,340.8,348.16,348.16,7374500
2018-11-08,348.5,357.58,348.44,351.4,351.4,7090700
2018-11-09,349.0,354.0,345.23,350.51,350.51,5098800
2018-11-12,348.37,349.78,330.34,331.28,331.28,6941500
2018-11-13,333.16,344.7,332.2,338.73,338.73,5448600
2018-11-14,342.7,347.11,337.15,344.0,344.0,5040300
2018-11-15,342.33,348.58,339.04,348.44,348.44,4625700
2018-11-16,345.19,355.7,345.12,354.31,354.31,7206200
2018-11-19,356.34,366.75,352.88,353.47,353.47,9708900
2018-11-20,341.75,349.8,333.55,347.49,347.49,8004700
2018-11-21,352.0,353.1,337.4,338.19,338.19,4686800
2018-11-23,334.35,337.5,325.55,325.83,325.83,4202600
2018-11-26,325.0,346.22,325.0,346.0,346.0,7992100
2018-11-27,340.05,346.96,335.5,343.92,343.92,6358300
2018-11-28,345.99,348.28,342.21,347.87,347.87,4127600
2018-11-29,347.0,347.5,339.55,341.17,341.17,3080700
2018-11-30,341.83,351.6,338.26,350.48,350.48,5629100
2018-12-03,360.0,366.0,352.0,358.49,358.49,8306500
2018-12-04,356.05,368.68,352.0,359.7,359.7,8461900
2018-12-06,356.01,367.38,350.76,363.06,363.06,7842500
2018-12-07,369.0,379.49,357.65,357.97,357.97,11511200
2018-12-10,360.0,365.98,353.12,365.15,365.15,6613500
2018-12-11,369.91,372.17,360.23,366.76,366.76,6308800
2018-12-12,369.42,371.91,365.16,366.6,366.6,5027000
2018-12-13,370.15,377.44,366.75,376.79,376.79,7365900
2018-12-14,375.0,377.87,364.33,365.71,365.71,6337600
2018-12-17,362.0,365.7,343.88,348.42,348.42,7674000
2018-12-18,350.54,351.55,333.69,337.03,337.03,7100000
2018-12-19,337.6,347.01,329.74,332.97,332.97,8274200
2018-12-20,327.05,330.29,311.87,315.38,315.38,9071900
2018-12-21,317.4,323.47,312.44,319.77,319.77,8016800
2018-12-24,313.5,314.5,295.2,295.39,295.39,5559900
2018-12-26,300.0,326.97,294.09,326.09,326.09,8163100
2018-12-27,319.84,322.17,301.5,316.13,316.13,8575100
2018-12-28,323.1,336.24,318.41,333.87,333.87,9939000
2018-12-31,337.79,339.21,325.26,332.8,332.8,6302300
2019-01-02,306.1,315.13,298.8,310.12,310.12,11658600
2019-01-03,307.0,309.4,297.38,300.36,300.36,6965200
2019-01-04,306.0,318.0,302.73,317.69,317.69,7394100
2019-01-07,321.72,336.74,317.75,334.96,334.96,7551200
2019-01-08,341.96,344.01,327.02,335.35,335.35,7008500
2019-01-09,335.5,343.5,331.47,338.53,338.53,5432900
2019-01-10,334.4,345.39,331.79,344.97,344.97,6056400
2019-01-11,342.09,348.41,338.77,347.26,347.26,5039100
2019-01-14,342.38,342.5,334.0,334.4,334.4,5247300
2019-01-15,335.0,348.8,334.5,344.43,344.43,6056600
2019-01-16,344.78,352.0,343.5,346.05,346.05,4691700
2019-01-17,346.21,351.5,344.15,347.31,347.31,3676700
2019-01-18,323.0,327.13,299.73,302.26,302.26,24150800
2019-01-22,304.82,308.0,295.5,298.92,298.92,12066700
2019-01-23,292.5,294.5,281.69,287.59,287.59,12530000
2019-01-24,283.03,293.68,279.28,291.51,291.51,8012200
2019-01-25,294.39,298.52,289.55,297.04,297.04,7249600
2019-01-28,292.91,297.46,287.75,296.38,296.38,6423300
2019-01-29,295.27,298.56,291.8,297.46,297.46,4621700
2019-01-30,300.45,309.0,298.49,308.77,308.77,11250300
2019-01-31,301.0,311.56,294.0,307.02,307.02,12569200
2019-02-01,305.42,316.1,303.5,312.21,312.21,7283400
2019-02-04,312.98,315.3,301.88,312.89,312.89,7352100
2019-02-05,312.49,322.44,312.25,321.35,321.35,6742800
2019-02-06,319.59,324.24,315.62,317.22,317.22,5038500
2019-02-07,313.3,314.7,303.0,307.51,307.51,6520600
2019-02-08,306.83,307.45,298.5,305.8,305.8,5844200
2019-02-11,311.6,318.6,310.5,312.84,312.84,7129700
2019-02-12,316.2,318.19,309.62,311.81,311.81,5517600
2019-02-13,312.35,312.75,305.57,308.17,308.17,5141600
2019-02-14,303.38,306.77,301.0,303.77,303.77,5200800
2019-02-15,304.5,308.0,303.9,307.88,307.88,3904900
2019-02-19,306.56,311.54,305.47,305.64,305.64,4168400
2019-02-20,304.41,306.3,299.0,302.56,302.56,7142100
2019-02-21,301.81,303.24,290.5,291.23,291.23,8909200
2019-02-22,294.49,296.5,292.1,294.71,294.71,5740600
2019-02-25,297.91,302.9,297.0,298.77,298.77,6626500
2019-02-26,292.22,302.01,288.77,297.86,297.86,8582500
2019-02-27,301.78,316.3,300.55,314.74,314.74,11183900
2019-02-28,318.92,320.0,310.81,319.88,319.88,10520700
2019-03-01,306.94,307.13,291.9,294.79,294.79,22911400
2019-03-04,298.12,299.0,282.78,285.36,285.36,17096800
2019-03-05,282.0,284.0,270.1,276.54,276.54,18764700
2019-03-06,276.48,281.51,274.39,276.24,276.24,10335500
2019-03-07,278.84,284.7,274.25,276.59,276.59,9442500
2019-03-08,276.91,285.59,275.89,284.14,284.14,8819600
2019-03-11,283.52,291.28,280.5,290.92,290.92,7392300
2019-03-12,286.49,288.07,281.06,283.36,283.36,7504100
2019-03-13,283.9,291.99,282.7,288.96,288.96,6844700
2019-03-14,292.45,295.39,288.29,289.96,289.96,7103400
2019-03-15,283.51,283.72,274.4,275.43,275.43,14785500
2019-03-18,276.0,278.05,267.3,269.49,269.49,10281000
2019-03-19,267.5,273.3,263.46,267.47,267.47,11800600
2019-03-20,269.69,274.97,266.3,273.6,273.6,6908200
2019-03-21,272.6,276.45,268.45,274.02,274.02,5947100
2019-03-22,272.58,272.8,264.0,264.53,264.53,8745600
2019-03-25,259.71,263.18,254.46,260.42,260.42,10215000
2019-03-26,264.44,270.26,264.43,267.77,267.77,7350900
2019-03-27,268.75,275.37,268.18,274.83,274.83,8779200
2019-03-28,277.16,280.33,275.1,278.62,278.62,6774100
2019-03-29,278.7,280.16,274.5,279.86,279.86,5991300
2019-04-01,282.62,289.2,281.28,289.18,289.18,8110400
2019-04-02,288.3,289.44,283.88,285.88,285.88,5478900
2019-04-03,287.32,296.17,287.17,291.81,291.81,7919400
2019-04-04,261.89,271.2,260.59,267.78,267.78,23720700
2019-04-05,269.86,276.1,266.11,274.96,274.96,13038300
2019-04-08,277.69,281.16,270.44,273.2,273.2,10410400
2019-04-09,271.65,275.0,269.61,272.31,272.31,5904000
2019-04-10,276.74,278.38,272.89,276.06,276.06,7061300
2019-04-11,268.3,270.5,265.6,268.42,268.42,9835900
2019-04-12,270.22,271.95,266.83,267.7,267.7,6746000
2019-04-15,268.63,268.88,258.63,266.38,266.38,10038600
2019-04-16,265.75,275.0,264.72,273.36,273.36,7272900
2019-04-17,274.75,274.79,268.54,271.23,271.23,5126500
2019-04-18,271.23,274.84,269.75,273.26,273.26,5876300
2019-04-22,269.0,269.68,262.48,262.75,262.75,12147100
2019-04-23,260.15,265.6,255.75,263.9,263.9,10943900
2019-04-24,263.85,265.32,258.0,258.66,258.66,10727500
2019-04-25,255.0,259.0,246.07,247.63,247.63,21849400
2019-04-26,246.5,246.68,231.13,235.14,235.14,22360700
2019-04-29,235.86,243.98,232.17,241.47,241.47,16714500
2019-04-30,242.06,244.21,237.0,238.69,238.69,9464600
2019-05-01,238.85,240.0,231.5,234.01,234.01,10704400
2019-05-02,245.52,247.13,237.72,244.1,244.1,18159300
2019-05-03,243.86,256.61,243.49,255.03,255.03,23706800
2019-05-06,250.02,258.35,248.5,255.34,255.34,10833900
2019-05-07,256.8,257.21,245.1,247.06,247.06,10131400
2019-05-08,246.94,250.6,244.2,244.84,244.84,6176400
2019-05-09,242.0,243.68,236.94,241.98,241.98,6711400
2019-05-10,239.75,241.99,236.02,239.52,239.52,7008300
2019-05-13,232.01,232.47,224.5,227.01,227.01,10834800
2019-05-14,229.3,234.5,228.0,232.31,232.31,7252400
2019-05-15,229.32,232.44,225.25,231.95,231.95,7296000
2019-05-16,229.49,231.0,226.5,228.33,228.33,7483300
2019-05-17,221.96,222.24,208.92,211.03,211.03,17786700
2019-05-20,202.8,206.0,195.25,205.36,205.36,20526200
2019-05-21,197.76,207.4,196.04,205.08,205.08,18003900
2019-05-22,199.1,203.94,191.78,192.73,192.73,18685200
2019-05-23,194.34,199.47,186.22,195.49,195.49,26547100
2019-05-24,199.83,199.98,188.75,190.63,190.63,14136600
2019-05-28,191.2,195.0,187.85,188.7,188.7,10312900
2019-05-29,187.1,192.39,185.04,189.86,189.86,11968600
2019-05-30,188.75,192.26,187.02,188.22,188.22,7926500
2019-05-31,185.1,189.92,184.1,185.16,185.16,10406700
2019-06-03,185.51,186.68,176.99,178.97,178.97,13064400
2019-06-04,181.1,193.98,179.61,193.6,193.6,13807500
2019-06-05,198.68,201.28,191.85,196.59,196.59,13510800
2019-06-06,204.44,211.0,201.8,205.95,205.95,20242200
2019-06-07,205.0,210.84,203.5,204.5,204.5,16003500
2019-06-10,210.25,216.94,209.01,212.88,212.88,10585000
2019-06-11,219.14,220.9,213.5,217.1,217.1,11653500
2019-06-12,222.95,223.38,209.0,209.26,209.26,15197500
2019-06-13,210.38,214.9,207.51,213.91,213.91,8168300
2019-06-14,211.25,216.65,210.4,214.92,214.92,7433400
2019-06-17,215.48,227.0,214.27,225.03,225.03,12316800
2019-06-18,228.72,234.74,222.56,224.74,224.74,12715800
2019-06-19,225.11,227.77,221.06,226.43,226.43,6575100
